artiste,element,genre,style,source,stream,date,spotify,cover,discogs,etat,match,titleDiscogs
"Golden Hymns Sing 'Hurrah'","What Am I Afraid Of'","Rock","Post Rock","https://goldenhymns.bandcamp.com/album/what-am-i-afraid-of","https://goldenhymns.bandcamp.com/album/what-am-i-afraid-of","2020-01-20","spotify:album:2tQq858torkL2S0WfORFh2","https://img.discogs.com/lh3Jp0IvehtXg01mLHgSOawIVjc=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14506840-1575930523-2207.jpeg.jpg","https://www.discogs.com//Golden-Hymns-Sing-Hurrah-What-Am-I-Afraid-Of/release/14506840","0","0.98989898989899","Golden Hymns Sing 'Hurrah' - 'What Am I Afraid Of'"
"Golden Hymns Sing 'Hurrah'","The Great Dystopian Songbook I: Songs For The Setting & Rising Sun","Rock","Post Rock","https://goldenhymns.bandcamp.com/album/the-great-dystopian-songbook-i-songs-for-the-setting-rising-sun","https://goldenhymns.bandcamp.com/album/the-great-dystopian-songbook-i-songs-for-the-setting-rising-sun","2021-05-27","spotify:album:2edSvpFgJT4oE023TBs4N1","https://img.discogs.com/yl9dz78pmv11aSik-4uWkOwt0jo=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-17201545-1612128358-3368.jpeg.jpg","https://www.discogs.com//Golden-Hymns-Sing-Hurrah-The-Great-Dystopian-Songbook-I-Songs-For-The-Setting-Rising-Sun/release/17201545","0","1.0","Golden Hymns Sing 'Hurrah' - The Great Dystopian Songbook I: Songs For The Setting & Rising Sun"
"Gotanda","Almost Free Jazz for Totally Busy People","Rock#TODO","Jazz#TODO","https://gotanda.bandcamp.com/album/almost-free-jazz-for-totally-busy-people","https://gotanda.bandcamp.com/album/almost-free-jazz-for-totally-busy-people","2020-01-20","","","","0","0",""
"Gouge Away","Burnt Sugar","Punk","Grunge, Post-Hardcore, Hardcore","https://www.metalorgie.com/groupe/Gouge-Away","","","spotify:album:2hRFrwaBSK3IdR1ahR7ajj","https://img.discogs.com/xYWWfdXnMWUDUNmUmZTDuLTujiI=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12556832-1537556263-9023.jpeg.jpg","https://www.discogs.com//master/1426755-Gouge-Away-Burnt-Sugar","0","1.0","Gouge Away - Burnt Sugar"
"Green Druid","Ashen Blood","Metal","Doom Metal","http://www.heavyblogisheavy.com/2018/03/15/green-druid-ashen-blood/","","","spotify:album:7FgxAPe2derEEuBVBQ5i45","https://img.discogs.com/eye2mzp0XoRCR5R3Jp0nM_6V2xs=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11707032-1520992099-4143.jpeg.jpg","https://www.discogs.com//Green-Druid-Ashen-Blood/master/1330423","0","1.0","Green Druid - Ashen Blood"
"Greg Puciato","Child Soldier: Creator of God","Electronic, Rock","Alternative Rock, Synthwave","https://www.coreandco.fr/chroniques/greg-puciato-child-soldier-creator-of-god-8056.html","","2021-05-27","spotify:album:4EsdhpP7IEJW2Uf8mK0XxY","https://img.discogs.com/Rt08aAhgqCHQ_PdyZTbcNnhG_EI=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-16215350-1605401491-1919.jpeg.jpg","https://www.discogs.com//Greg-Puciato-Child-Soldier-Creator-of-God/master/1770294","0","1.0","Greg Puciato - Child Soldier: Creator of God"
"Grey Aura","Waerachtigue","Metal#TODO","Black#TODO","http://www.auxportesdumetal.com/reviews/GreyAura/greyaura-beschryvinghevandrieseylagienterwereltnoytsoovreemtghehoort.html","https://blood-music.bandcamp.com/album/waerachtighe-beschryvinghe-van-drie-seylagien-ter-werelt-noyt-soo-vreemt-ghehoort","","","","","0","0",""
"Grima","Rotten Garden","Metal","Atmospheric Black Metal","https://www.thrashocore.com/chroniques/chronique/9961-grima-rotten-garden-2021-chronique.html","","2021-05-27","","https://img.discogs.com/dIIXU8oJ0JqHrjK79ZEU8U63BFM=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-17047761-1619275994-8308.jpeg.jpg","https://www.discogs.com//Grima-Rotten-Garden/master/1935843","0","0.9130434782608695","Grima (2) - Rotten Garden"
"Ground Patrol","Geophone","Rock, Jazz","Jazz-Rock, Art Rock, Post Rock","https://www.heavyblogisheavy.com/2020/02/27/ground-patrol-geophone/","","2020-06-25","spotify:album:52BoQOOk8OHXl8dw7n8Iqq","https://img.discogs.com/u4X60oj0AT_z53uyp4RiASeqM6E=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14918273-1584058802-4298.jpeg.jpg","https://www.discogs.com//Ground-Patrol-Geophone/release/14918273","0","0.9230769230769231","Ground Patrol (2) - Geophone"
"Grow Grow","Am Kalten Markt","Punk","Post-Punk, Post Rock, Post-Hardcore, Noise","http://www.perteetfracas.org/zine/kros2019/kros_g/grow_grow_am_kalten_markt.htm","","2020-01-20","spotify:album:1hSggwvVN0vVLKljFCBpxv","https://img.discogs.com/KhEh0uGwd0X78f469WnD36bg7n8=/fit-in/600x598/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13435298-1554149832-3931.png.jpg","https://www.discogs.com//GROW-GROW-Am-Kalten-Markt/release/13435298","0","1.0","GROW GROW - Am Kalten Markt"
"GruGrü","333","Rock, Funk / Soul, Jazz","Jazz-Rock","","https://grugru.bandcamp.com/album/333","","","https://img.discogs.com/PluRX1nbLwKZfGQloglWesWcaRo=/fit-in/600x593/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-19767391-1628273589-2984.jpeg.jpg","https://www.discogs.com//GruGr%C3%BC-333/release/15405852","0","0.9230769230769231","GruGrü - ""333"""
"Grykë Pyje","Collision And Coalescence","Electronic","New Age, Experimental, Abstract","https://mappa.bandcamp.com/album/collision-and-coalescence","https://mappa.bandcamp.com/album/collision-and-coalescence","2020-06-25","spotify:album:3Thdd00JU8S3qKOqFtXiRI","https://img.discogs.com/BTqkC0YGuKiqNOhCDrUc-BmfbqY=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14240691-1582225413-7556.jpeg.jpg","https://www.discogs.com//Gryk%C3%AB-Pyje-Collision-And-Coalescence/master/1618121","0","1.0","Grykë Pyje - Collision And Coalescence"
"Guillaume PERRET","Guillaume Perret & The Electric Epic","Rock, Jazz","Experimental, Jazz-Rock, Fusion","http://fp.nightfall.fr/index_8127_guillaume-perret-guillaume-perret-the-electric-epic.html","","","spotify:album:75QA9vGo5YuohyOjHtyGt3","https://img.discogs.com/lTOGLE6ZJRqsP4PtNyOKAvxx8Nw=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-4402862-1363961757-8799.jpeg.jpg","https://www.discogs.com//Guillaume-Perret-The-Electric-Epic-Guillaume-Perret-The-Electric-Epic/master/535949","0","0.8461538461538461","Guillaume Perret & The Electric Epic - Guillaume Perret & The Electric Epic"
"Gustav Holst - Sir Adrian Boult, The Philharmonic Promenade Orchestra*, London Philharmonic Choir*","The-Planets","Classical","Modern","https://www.discogs.com/fr/Gustav-Holst-Sir-Adrian-BoultPhilharmonic-Promenade-Orchestra-London-Philharmonic-Choir-The-Planets/master/593293","","2020-06-25","","https://img.discogs.com/TI58pTgCqNCnJf6AjJOv1MyQqbI=/fit-in/600x729/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-20319220-1632336953-4113.jpeg.jpg","https://www.discogs.com//release/9570943-Gustav-Holst-Sir-Adrian-BoultPhilharmonic-Promenade-Orchestra-London-Philharmonic-Choir-The-Planets","0","0.9910714285714286","Gustav Holst - Sir Adrian Boult, The Philharmonic Promenade Orchestra*, London Philharmonic Choir* - The Planets"
"HADEAN","On Fading","Punk","Post-Hardcore, Post Rock, Noise","https://hadean.bandcamp.com/album/on-fading","https://hadean.bandcamp.com/album/on-fading","2020-06-25","spotify:album:1aouH9gW5I7MD11V47lw9L","https://img.discogs.com/7TAPY3MBfmKX996xtsg_foN-wdE=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-7482803-1442395583-5610.jpeg.jpg","https://www.discogs.com//Hadean-On-Fading/master/955932","0","0.9","Hadean (2) - On Fading"
"Haeptadium","A M E N","Electro#TODO","Breakcore#TODO","","https://heptaedium.bandcamp.com/album/a-m-e-n","","","","","0","0",""
"Hail Spirit Noir","Eden In Reverse","Rock","Psychedelic Rock, Prog Rock","https://www.heavyblogisheavy.com/2020/06/10/hail-spirit-noir-eden-in-reverse/","http://hailspiritnoir666.bandcamp.com/album/pneuma","2020-06-25","spotify:album:2ODOJmd5is8Thuz7GZqoen","https://img.discogs.com/z3t8UfyS58HAVodvUThfTU_cXnw=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15520686-1594341940-8399.jpeg.jpg","https://www.discogs.com//Hail-Spirit-Noir-Eden-In-Reverse/master/1760768","0","1.0","Hail Spirit Noir - Eden In Reverse"
"haircuts for men","nothing special, nothing wonderful","Electronic","Vaporwave","https://haircutsformen.bandcamp.com/album/nothing-special-nothing-wonderful","https://haircutsformen.bandcamp.com/album/nothing-special-nothing-wonderful","2020-06-25","","https://img.discogs.com/leIkbUsi4MCCxeVC4y-vgwXG0VQ=/fit-in/600x564/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15307599-1589502193-2378.jpeg.jpg","https://www.discogs.com//Haircuts-for-Men-Nothing-Special-Nothing-Wonderful/master/1784281","0","1.0","Haircuts for Men - Nothing Special, Nothing Wonderful"
"Half Human","Positive Image","Punk","Post-Punk, Alternative Rock, Krautrock","http://www.perteetfracas.org/zine/kros2019/kros_h/half_human_positive_image.htm","","2020-01-20","spotify:album:4UYbQnFIAivL3MVxykvxx3","https://img.discogs.com/DSwvxMhSG-b5uB5M00FQt6Oaqyo=/fit-in/450x449/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12107176-1528451221-3112.jpeg.jpg","https://www.discogs.com//Half-Human-Positive-Image/release/12077505","0","1.0","Half Human - Positive Image"
"Hanormale","Reborn in Butterfly","Metal","Industrial, Black Metal, Prog Rock","https://dusktone.bandcamp.com//album/reborn-in-butterfly","https://dusktone.bandcamp.com//album/reborn-in-butterfly","2020-01-20","spotify:album:0m2qwMRQZYPGMABlcbhNva","https://img.discogs.com/M4rdlPAsAsg5cxC_nGJSlUEeu40=/fit-in/400x399/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14166902-1569096077-4157.jpeg.jpg","https://www.discogs.com//Hanormale-Reborn-In-Butterfly/release/14166902","0","1.0","Hanormale - Reborn In Butterfly"
"Haolin Munk","Planestasia Suite","Hip Hop, Funk / Soul, Jazz","Jazz-Funk, Jazzy Hip-Hop, Space-Age","http://canthisevenbecalledmusic.com/haolin-munk-planestasia-suite/","","","spotify:album:1glFmhWl3Ygk8pTFMbhz0K","https://img.discogs.com/dLRZweT9ZdGIEpH6LwT29SYx0T4=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12791856-1542032746-1685.jpeg.jpg","https://www.discogs.com//Haolin-Munk-Planestasia-Suite/master/1486183","0","1.0","Haolin Munk - Planestasia Suite"
"Harcore Anal Hydrogen","Hypercut","Metal#TODO","X#TODO","http://www.auxportesdumetal.com/reviews/HardcoreAnalHydrogen/hardcoreanalhydrogen-hypercut.html","","","","","","0","0",""
"Hashshashin","Badakhshan","Rock","Prog Rock, Math Rock","https://hashshashin.bandcamp.com/album/badakhshan","https://hashshashin.bandcamp.com/album/badakhshan","2020-01-20","spotify:album:6cJsKya4jEaRxszTUf1EEw","https://img.discogs.com/RM-o1vqwUnABcQuiNW6LCl6slB0=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14289633-1571544751-5406.jpeg.jpg","https://www.discogs.com//Hashshashin-Badakhshan/master/1623545","0","1.0","Hashshashin - Badakhshan"
"Hath","Of Rot and Ruin","Metal","Black Metal, Death Metal","http://www.eklektik-rock.com/2019/06/hath-of-rot-and-ruin/","","2020-01-20","spotify:album:4ppnj41kkv3IVQ5gtAU5OL","https://img.discogs.com/ZErbBfh-n0LsWkykvTgEGWPl2lU=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13481866-1555035202-9145.jpeg.jpg","https://www.discogs.com//Hath-Of-Rot-And-Ruin-/master/1537618","0","0.8979591836734694","Hath (2) - Of Rot And Ruin "
"Haunter","Sacramental Death Qualia","Metal","Black Metal, Death Metal","https://hauntertx.bandcamp.com/album/sacramental-death-qualia","https://hauntertx.bandcamp.com/album/sacramental-death-qualia","2020-01-20","spotify:album:4xJ94ryMPNuPEXav3SBYiY","https://img.discogs.com/FLVi93awCRrWdSlBbA8T_6Zqke8=/fit-in/600x591/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14138248-1568551352-1762.jpeg.jpg","https://www.discogs.com//Haunter-Sacramental-Death-Qualia/master/1607344","0","0.9444444444444444","Haunter (3) - Sacramental Death Qualia"
"Have a Nice Life","Sea of Worry","Metal","Doom Metal, Shoegaze, Post Rock","https://www.heavyblogisheavy.com/2019/11/04/have-a-nice-life-sea-of-worry/","","2020-01-20","spotify:album:1PHM29evPgbff3brtIEh28","https://img.discogs.com/RF4Al4jXsV0I-0DafStA8IRFDLo=/fit-in/600x532/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14349965-1572842973-6116.jpeg.jpg","https://www.discogs.com//Have-A-Nice-Life-Sea-Of-Worry/master/1629425","0","1.0","Have A Nice Life - Sea Of Worry"
"He Was Eaten By Owls","Inchoate With The Light Go I","Rock","Experimental, Math Rock, Post Rock","","https://hewaseatenbyowls.bandcamp.com/album/inchoate-with-the-light-go-i","","spotify:album:6jJGwYhM7mmN0HXs0dI7Jl","https://img.discogs.com/88ICGDaPPlZE_IOijUBDPTMMxnM=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-18262996-1618223371-3300.png.jpg","https://www.discogs.com//Various-A-Cheery-Wave-From-Stranded-Youngsters-Vol-IX/release/18263230","0","0.2962962962962963","Various - A Cheery Wave From Stranded Youngsters: Vol. IX"
"HEADS.","Push","Punk","Post-Punk, Noise","http://www.eklektik-rock.com/2020/05/heads-push/","http://headsnoise.bandcamp.com/album/push","2020-06-25","spotify:album:0aGRiHA2K5jMAB3n4PBnlF","https://img.discogs.com/A_ZuJv8wL5maIGvSpr11dv6sQsM=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15385173-1590681607-9686.jpeg.jpg","https://www.discogs.com//Heads-Push/master/1754215","0","1.0","Heads. - Push"
"Hecq","Mare Nostrum","Electronic","Drone, Field Recording, Ambient, Experimental","https://tartinedecontrebasse.com/2016/11/06/hecq-mare-nostrum-charon/","","","spotify:album:4guJQbfNaDD9Oiv1vmXP2u","https://img.discogs.com/Vsxt6yJYoQuJ_BpEp4g9uafMfqI=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6242461-1419241356-3991.jpeg.jpg","https://www.discogs.com//Hecq-Mare-Nostrum/master/795563","0","1.0","Hecq - Mare Nostrum"
"Hecq","Night Falls","Electronic","Modern Classical, Ambient","https://tartinedecontrebasse.com/2016/11/06/hecq-mare-nostrum-charon/","","","spotify:album:4nK0l5mJzYFK7z5QpODo7g","https://img.discogs.com/tFRvoz0Q3g9LfqfTgZ5MDTdW9bQ=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-1138340-1205163809.jpeg.jpg","https://www.discogs.com//Hecq-Night-Falls/master/505748","0","1.0","Hecq - Night Falls"
"Helium Horse Fly","Hollowed","Rock","Experimental, Alternative Rock, Prog Rock, Avantgarde, Math Rock, Psychedelic Rock, Noise","http://www.perteetfracas.org/zine/kros2019/kros_h/helium_horse_fly_hollowed.htm","","2020-01-20","spotify:album:1KHrtM2pJ48jmV8krjpsPt","https://img.discogs.com/nrKbeVbUj1EpvhPlFpiJgl7RIwE=/fit-in/600x539/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13042579-1571857523-7120.jpeg.jpg","https://www.discogs.com//Helium-Horse-Fly-Hollowed/master/1487017","0","1.0","Helium Horse Fly - Hollowed"
"Her Name is Calla","Animal Choir","Rock","Alternative Rock","https://hernameiscalla.bandcamp.com/album/animal-choir","https://hernameiscalla.bandcamp.com/album/animal-choir","2020-06-25","spotify:album:2DmWvyjFS9ZOAnv1SovKOC","https://img.discogs.com/h0_CLZYnaNzR13clvlNw1Lsv2-4=/fit-in/600x601/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13702951-1559346317-3537.jpeg.jpg","https://www.discogs.com//Her-Name-is-Calla-Animal-Choir/master/1557482","0","0.9696969696969697","Her Name is Calla - [Animal Choir]"
"Hexvessel","All Tree","Rock","Folk Rock, Psychedelic Rock","https://www.thrashocore.com/chroniques/chronique/8416-hexvessel-all-tree-2019-chronique.html","","2020-01-20","spotify:album:031ESN9wKQ0B2JJ4jRrOXn","https://img.discogs.com/mSsR8ydT-pXnhz1pu6HfugzogsE=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13275603-1551196873-6414.jpeg.jpg","https://www.discogs.com//Hexvessel-All-Tree/master/1502385","0","1.0","Hexvessel - All Tree"
"Hint","Wu-Wei","Electronic, Rock","Industrial, Experimental, Noise","https://www.gutsofdarkness.com/god/objet.php?objet=9325","","2021-05-27","spotify:album:0c5YX0zGwPCHBmVd67ygsd","https://img.discogs.com/LeJYJ5kM3-kmUyoL_OPZnrCE0_E=/fit-in/600x538/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-682196-1375744394-3110.jpeg.jpg","https://www.discogs.com//Hint-Wu-Wei/master/706513","0","0.8666666666666667","Hint (3) - Wu-Wei"
"Hint","100% white puzzle","Electronic, Rock","Experimental, Dark Ambient, Industrial, Avantgarde, Noise","https://www.gutsofdarkness.com/god/objet.php?objet=279","","2021-05-27","spotify:album:0wlVEMuYJkqRNMX47RLlZ6","https://img.discogs.com/UZgVwnycgtGi3rHYRAemM-4VF8k=/fit-in/597x535/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-678001-1267723026.jpeg.jpg","https://www.discogs.com//master/617236-Hint-100-White-Puzzle","0","0.9230769230769231","Hint (3) - 100% White Puzzle"
"Hint","Product topology","Rock","Experimental, Noise","https://www.gutsofdarkness.com/god/objet.php?objet=9322","","2021-05-27","spotify:album:70egN7QR9PyzYcW6t6nPZS","https://img.discogs.com/Ht1H6h1BTIyygwBw5pJGuSPisAg=/fit-in/600x613/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14402206-1575670394-4378.jpeg.jpg","https://www.discogs.com//Hint-Product-Topology/release/1402442","0","0.92","Hint (3) - Product Topology"
"Hint","Dys-","Rock","Experimental, Noise","https://www.gutsofdarkness.com/god/objet.php?objet=6286","","2021-05-27","spotify:album:40Qn0NoqTYVy47AfxMXqHj","https://img.discogs.com/JvF75wI1H1W3hqCnMw5oEV25_co=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-680804-1320779175.jpeg.jpg","https://www.discogs.com//Hint-Dys-/master/651508","0","0.8461538461538461","Hint (3) - Dys-"
"Holy Serpent","Endless","Metal","Doom Metal, Stoner Rock","https://holyserpentband.bandcamp.com/album/endless","https://holyserpentband.bandcamp.com/album/endless","2020-01-20","spotify:album:7j3MJyZEYozV3v1La2plvl","https://img.discogs.com/R-vB7A8_2yi1vFG7MCfUt_1Rbeg=/fit-in/500x500/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14378976-1573331158-4987.jpeg.jpg","https://www.discogs.com//Holy-Serpent-Endless/master/1634108","0","1.0","Holy Serpent - Endless"
"Hope Drone","Void Lustre","Metal","Sludge Metal, Post-Metal, Atmospheric Black Metal","https://www.heavyblogisheavy.com/2019/08/12/hope-drone-void-lustre/","","2020-01-20","spotify:album:5RdNdhykxB6OwoVTcia0y9","https://img.discogs.com/uwhZZvI_nB1SpwtoT4Hdtp90oh8=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14060056-1567064897-2958.jpeg.jpg","https://www.discogs.com//Hope-Drone-Void-Lustre/master/1597829","0","1.0","Hope Drone - Void Lustre"
"Howling Sycamore","Howling Sycamore","Metal","Progressive Metal","http://www.heavyblogisheavy.com/2018/01/05/howling-sycamore-howling-sycamore/","","","spotify:album:1sVdcMXesp1TJ33TAOgYvA","https://img.discogs.com/_HotihC6pGNF3P_alFzxciaS4WQ=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11462102-1622755541-8184.jpeg.jpg","https://www.discogs.com//Howling-Sycamore-Howling-Sycamore/master/1305264","0","1.0","Howling Sycamore - Howling Sycamore"
"Hundreds Of AU","Missions Priorities On Launch","Punk#TODO","Hardcore, Punk, Emo#TODO","http://www.eklektik-rock.com/2019/09/hundreds-of-au-missions-priorities-on-launch/","https://hundredsofau.bandcamp.com/album/mission-priorities-on-launch","2020-01-20","","","","0","0",""
"Huntsmen","Mandala of Fear","Metal","Sludge Metal, Post-Metal","https://huntsmen.bandcamp.com/album/mandala-of-fear","https://huntsmen.bandcamp.com/album/mandala-of-fear","2021-05-27","spotify:album:6h1mELyn2kn5w2kk3PAIQ8","https://img.discogs.com/1IotuQWjhlFo9Nit_HqvrBcebL4=/fit-in/200x200/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15128356-1587048475-9341.jpeg.jpg","https://www.discogs.com//Huntsmen-Mandala-Of-Fear/master/1719255","0","0.9285714285714286","Huntsmen (2) - Mandala Of Fear"
